,Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,bbox_xywh,clusters,topname,responses,incorrect,singletons,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,correct_responses,n_incorrect,valid_responses
271,644,285722,1075501,http://object-naming-amore.upf.edu//285722_1075501_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/285722.jpg,boy,people,male_child.n.01,"{'person': 1.0, 'kid': 1.0, 'child': 1.0}",1.0,{'None': 1.0},285722.jpg,person,"[6, 85, 676, 936]","[{32: ['kid', 'child', 'person', 'boy']}, {4: ['kite']}]",boy,"{'boy': 18, 'child': 7, 'kid': 5, 'person': 2}",{'kite': 4},{},"{'kite': 0.17, 'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0}","{'kite': {'bounding box': 1.0}, 'boy': {'None': 1.0}, 'child': {'None': 1.0}, 'kid': {'None': 1.0}, 'person': {'None': 1.0}}",32,0.5625,1.615007032662448,4,people,train,"{'kite': {'kite': 1.0, 'boy': 0.0, 'child': 0.0, 'kid': 0.0, 'person': 0.0}, 'boy': {'kite': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0}, 'child': {'kite': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0}, 'kid': {'kite': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0}, 'person': {'kite': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0}}",32,4,"['boy', 'child', 'person']"
272,12062,2364103,642969,http://object-naming-amore.upf.edu//2364103_642969_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K/2364103.jpg,woman,people,woman.n.01,"{'tennis player': 1.0, 'player': 1.0, 'girl': 1.0, 'person': 1.0}",1.0,{'None': 1.0},2364103.jpg,person,"[42, 59, 163, 247]","[{28: ['person', 'player', 'girl', 'tennis player', 'woman']}, {2: ['shoe']}, {2: ['cap']}]",woman,"{'woman': 12, 'tennis player': 8, 'player': 4, 'girl': 2, 'person': 2}","{'cap': 2, 'shoe': 2}","{'athlete': 1, 't-shirt': 1, 'grill': 1}","{'cap': 0.33, 'shoe': 0.33, 'woman': 1.0, 'tennis player': 1.0, 'player': 1.0, 'girl': 1.0, 'person': 1.0}","{'cap': {'bounding box': 1.0}, 'shoe': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'tennis player': {'None': 1.0}, 'player': {'None': 1.0}, 'girl': {'None': 1.0}, 'person': {'None': 1.0}}",28,0.4285714285714285,1.985228136034252,5,people,train,"{'cap': {'cap': 1.0, 'shoe': 0.0, 'woman': 0.0, 'tennis player': 0.0, 'player': 0.0, 'girl': 0.0, 'person': 0.0}, 'shoe': {'cap': 0.0, 'shoe': 1.0, 'woman': 0.0, 'tennis player': 0.0, 'player': 0.0, 'girl': 0.0, 'person': 0.0}, 'woman': {'cap': 0.0, 'shoe': 0.0, 'woman': 1.0, 'tennis player': 1.0, 'player': 1.0, 'girl': 1.0, 'person': 1.0}, 'tennis player': {'cap': 0.0, 'shoe': 0.0, 'woman': 1.0, 'tennis player': 1.0, 'player': 1.0, 'girl': 1.0, 'person': 1.0}, 'player': {'cap': 0.0, 'shoe': 0.0, 'woman': 1.0, 'tennis player': 1.0, 'player': 1.0, 'girl': 1.0, 'person': 1.0}, 'girl': {'cap': 0.0, 'shoe': 0.0, 'woman': 1.0, 'tennis player': 1.0, 'player': 1.0, 'girl': 1.0, 'person': 1.0}, 'person': {'cap': 0.0, 'shoe': 0.0, 'woman': 1.0, 'tennis player': 1.0, 'player': 1.0, 'girl': 1.0, 'person': 1.0}}",28,4,"['woman', 'tennis', 'player', 'player', 'person']"
273,16268,2379276,1358945,http://object-naming-amore.upf.edu//2379276_1358945_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2379276.jpg,girl,people,woman.n.01,"{'person': 1.0, 'woman': 1.0, 'player': 1.0}",1.0,{'None': 1.0},2379276.jpg,person,"[16, 80, 224, 419]","[{24: ['player', 'person', 'woman', 'girl']}, {3: ['shoe']}, {2: ['t-shirt']}]",woman,"{'woman': 16, 'girl': 3, 'person': 3, 'player': 2}","{'shoe': 3, 't-shirt': 2}","{'athlete': 1, 'frisbee player': 1, 'frisbee': 1, 'dress': 1, 'lady': 1, 'teenager': 1}","{'t-shirt': 0.5, 'shoe': 0.5, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'player': 1.0}","{'t-shirt': {'bounding box': 1.0}, 'shoe': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'girl': {'None': 1.0}, 'person': {'None': 1.0}, 'player': {'None': 1.0}}",24,0.6666666666666666,1.438721875540867,4,people,train,"{'t-shirt': {'t-shirt': 1.0, 'shoe': 0.0, 'woman': 0.0, 'girl': 0.0, 'person': 0.0, 'player': 0.0}, 'shoe': {'t-shirt': 0.0, 'shoe': 1.0, 'woman': 0.0, 'girl': 0.0, 'person': 0.0, 'player': 0.0}, 'woman': {'t-shirt': 0.0, 'shoe': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'player': 1.0}, 'girl': {'t-shirt': 0.0, 'shoe': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'player': 1.0}, 'person': {'t-shirt': 0.0, 'shoe': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'player': 1.0}, 'player': {'t-shirt': 0.0, 'shoe': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'player': 1.0}}",24,5,"['woman', 'girl', 'person', 'player']"
274,13646,2369768,609414,http://object-naming-amore.upf.edu//2369768_609414_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2369768.jpg,guy,people,man.n.01,"{'person': 1.0, 'man': 1.0}",1.0,{'None': 1.0},2369768.jpg,person,"[207, 27, 281, 304]","[{30: ['man', 'person']}, {2: ['cap']}]",man,"{'man': 28, 'person': 2, 'human': 1}",{'cap': 2},"{'plate': 1, 'burrito': 1, 'cake': 1}","{'cap': 0.5, 'man': 1.0, 'person': 1.0, 'human': 'NA'}","{'cap': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}, 'human': 'NA'}",31,0.9032258064516128,0.547553154980007,3,people,,"{'cap': {'cap': 1.0, 'man': 0.0, 'person': 0.0, 'human': 'NA'}, 'man': {'cap': 0.0, 'man': 1.0, 'person': 1.0, 'human': 'NA'}, 'person': {'cap': 0.0, 'man': 1.0, 'person': 1.0, 'human': 'NA'}, 'human': {'cap': 'NA', 'man': 'NA', 'person': 'NA', 'human': 'NA'}}",31,2,"['man', 'person']"
275,1153,2315459,3180754,http://object-naming-amore.upf.edu//2315459_3180754_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2315459.jpg,man,people,man.n.01,{'person': 1.0},1.0,{'None': 1.0},2315459.jpg,person,"[91, 134, 300, 239]","[{20: ['man', 'person']}, {5: ['laptop']}, {2: ['keyboard']}]",man,"{'man': 17, 'person': 3, 'human': 1, 'male': 1}","{'laptop': 5, 'keyboard': 2}","{'eye glasses': 1, 'wine glass': 1, 'shirt': 1, 'eye class': 1, 't-shirt': 1, 'electronics': 1, 'glass': 1}","{'laptop': 0.33, 'keyboard': 0.33, 'man': 1.0, 'person': 1.0, 'human': 'NA', 'male': 'NA'}","{'laptop': {'bounding box': 1.0}, 'keyboard': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}, 'human': 'NA', 'male': 'NA'}",22,0.7727272727272727,1.0848063548455138,4,people,val,"{'laptop': {'laptop': 1.0, 'keyboard': 0.0, 'man': 0.0, 'person': 0.0, 'human': 'NA', 'male': 'NA'}, 'keyboard': {'laptop': 0.0, 'keyboard': 1.0, 'man': 0.0, 'person': 0.0, 'human': 'NA', 'male': 'NA'}, 'man': {'laptop': 0.0, 'keyboard': 0.0, 'man': 1.0, 'person': 1.0, 'human': 'NA', 'male': 'NA'}, 'person': {'laptop': 0.0, 'keyboard': 0.0, 'man': 1.0, 'person': 1.0, 'human': 'NA', 'male': 'NA'}, 'human': {'laptop': 'NA', 'keyboard': 'NA', 'man': 'NA', 'person': 'NA', 'human': 'NA', 'male': 'NA'}, 'male': {'laptop': 'NA', 'keyboard': 'NA', 'man': 'NA', 'person': 'NA', 'human': 'NA', 'male': 'NA'}}",22,7,"['man', 'person', 'male']"
276,20750,2399694,1167295,http://object-naming-amore.upf.edu//2399694_1167295_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2399694.jpg,man,people,man.n.01,"{'skateboarder': 1.0, 'person': 1.0, 'skater': 1.0}",1.0,{'None': 1.0},2399694.jpg,person,"[110, 61, 169, 216]","[{33: ['person', 'skateboarder', 'skater', 'man']}]",man,"{'man': 11, 'skateboarder': 10, 'skater': 10, 'person': 2}",{},"{'shoe': 1, 'skateboard': 1, 'skating': 1}","{'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}","{'man': {'None': 1.0}, 'skateboarder': {'None': 1.0}, 'skater': {'None': 1.0}, 'person': {'None': 1.0}}",33,0.3333333333333333,1.8173544313961043,4,people,train,"{'man': {'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}, 'skateboarder': {'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}, 'skater': {'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}, 'person': {'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'person': 1.0}}",33,0,"['man', 'skateboarder', 'skater', 'person']"
277,13572,2369474,1987347,http://object-naming-amore.upf.edu//2369474_1987347_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2369474.jpg,boy,people,male_child.n.01,"{'person': 1.0, 'skater': 1.0, 'man': 1.0, 'skateboarder': 1.0}",1.0,{'None': 1.0},2369474.jpg,person,"[58, 158, 219, 169]","[{31: ['person', 'man', 'skateboarder', 'skater', 'boy']}]",skater,"{'skater': 10, 'skateboarder': 8, 'man': 7, 'person': 3, 'boy': 3}",{},"{'guy': 1, 'zebu': 1, 'dress': 1, 'skating': 1, 'shoe': 1}","{'skater': 1.0, 'skateboarder': 1.0, 'man': 1.0, 'person': 1.0, 'boy': 1.0}","{'skater': {'None': 1.0}, 'skateboarder': {'None': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}, 'boy': {'None': 1.0}}",31,0.3225806451612903,2.167727264980301,5,people,train,"{'skater': {'skater': 1.0, 'skateboarder': 1.0, 'man': 1.0, 'person': 1.0, 'boy': 1.0}, 'skateboarder': {'skater': 1.0, 'skateboarder': 1.0, 'man': 1.0, 'person': 1.0, 'boy': 1.0}, 'man': {'skater': 1.0, 'skateboarder': 1.0, 'man': 1.0, 'person': 1.0, 'boy': 1.0}, 'person': {'skater': 1.0, 'skateboarder': 1.0, 'man': 1.0, 'person': 1.0, 'boy': 1.0}, 'boy': {'skater': 1.0, 'skateboarder': 1.0, 'man': 1.0, 'person': 1.0, 'boy': 1.0}}",31,0,"['skater', 'skateboarder', 'man', 'person', 'boy']"
278,22187,2405662,372674,http://object-naming-amore.upf.edu//2405662_372674_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2405662.jpg,skateboarder,people,athlete.n.01,"{'person': 1.0, 'guy': 1.0, 'man': 1.0, 'skater': 1.0}",1.0,{'None': 1.0},2405662.jpg,person,"[52, 132, 162, 318]","[{31: ['person', 'man', 'skateboarder', 'skater', 'guy']}]",man,"{'man': 10, 'skater': 9, 'skateboarder': 8, 'guy': 2, 'person': 2}",{},"{'pants': 1, 'shoe': 1, 'skating board': 1, 'skateboard': 1}","{'man': 1.0, 'skater': 1.0, 'skateboarder': 1.0, 'guy': 1.0, 'person': 1.0}","{'man': {'None': 1.0}, 'skater': {'None': 1.0}, 'skateboarder': {'None': 1.0}, 'guy': {'None': 1.0}, 'person': {'None': 1.0}}",31,0.3225806451612903,2.059079989036732,5,people,train,"{'man': {'man': 1.0, 'skater': 1.0, 'skateboarder': 1.0, 'guy': 1.0, 'person': 1.0}, 'skater': {'man': 1.0, 'skater': 1.0, 'skateboarder': 1.0, 'guy': 1.0, 'person': 1.0}, 'skateboarder': {'man': 1.0, 'skater': 1.0, 'skateboarder': 1.0, 'guy': 1.0, 'person': 1.0}, 'guy': {'man': 1.0, 'skater': 1.0, 'skateboarder': 1.0, 'guy': 1.0, 'person': 1.0}, 'person': {'man': 1.0, 'skater': 1.0, 'skateboarder': 1.0, 'guy': 1.0, 'person': 1.0}}",31,0,"['man', 'skater', 'skateboarder', 'guy', 'person']"
279,7997,2348921,1737771,http://object-naming-amore.upf.edu//2348921_1737771_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2348921.jpg,child,people,child.n.01,"{'kid': 1.0, 'boy': 1.0, 'baby': 1.0}",1.0,{'None': 1.0},2348921.jpg,person,"[0, 33, 295, 246]","[{31: ['child', 'boy', 'kid', 'baby']}, {2: ['doll']}]",child,"{'child': 13, 'boy': 8, 'baby': 5, 'kid': 5, 'person': 1}",{'doll': 2},"{'human': 1, 'head': 1}","{'doll': 0.33, 'child': 1.0, 'boy': 1.0, 'baby': 1.0, 'kid': 1.0, 'person': 'NA'}","{'doll': {'bounding box': 1.0}, 'child': {'None': 1.0}, 'boy': {'None': 1.0}, 'baby': {'None': 1.0}, 'kid': {'None': 1.0}, 'person': 'NA'}",32,0.40625,2.0210938348528806,5,people,train,"{'doll': {'doll': 1.0, 'child': 0.0, 'boy': 0.0, 'baby': 0.0, 'kid': 0.0, 'person': 'NA'}, 'child': {'doll': 0.0, 'child': 1.0, 'boy': 1.0, 'baby': 1.0, 'kid': 1.0, 'person': 'NA'}, 'boy': {'doll': 0.0, 'child': 1.0, 'boy': 1.0, 'baby': 1.0, 'kid': 1.0, 'person': 'NA'}, 'baby': {'doll': 0.0, 'child': 1.0, 'boy': 1.0, 'baby': 1.0, 'kid': 1.0, 'person': 'NA'}, 'kid': {'doll': 0.0, 'child': 1.0, 'boy': 1.0, 'baby': 1.0, 'kid': 1.0, 'person': 'NA'}, 'person': {'doll': 'NA', 'child': 'NA', 'boy': 'NA', 'baby': 'NA', 'kid': 'NA', 'person': 'NA'}}",32,2,"['child', 'boy', 'baby', 'person']"
280,18526,2389390,1261310,http://object-naming-amore.upf.edu//2389390_1261310_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2389390.jpg,child,people,child.n.01,"{'kid': 1.0, 'girl': 1.0}",1.0,{'None': 1.0},2389390.jpg,person,"[101, 26, 237, 278]","[{31: ['girl', 'kid', 'child']}]",girl,"{'girl': 16, 'child': 13, 'kid': 2}",{},"{'chair': 1, 't-shirt': 1, 'pizza': 1, 'baby': 1}","{'girl': 1.0, 'child': 1.0, 'kid': 1.0}","{'girl': {'None': 1.0}, 'child': {'None': 1.0}, 'kid': {'None': 1.0}}",31,0.5161290322580645,1.2733667511664173,3,people,train,"{'girl': {'girl': 1.0, 'child': 1.0, 'kid': 1.0}, 'child': {'girl': 1.0, 'child': 1.0, 'kid': 1.0}, 'kid': {'girl': 1.0, 'child': 1.0, 'kid': 1.0}}",31,0,"['girl', 'child', 'kid']"
281,24668,2415169,144634,http://object-naming-amore.upf.edu//2415169_144634_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2415169.jpg,boy,people,male_child.n.01,"{'baby': 1.0, 'kid': 1.0, 'child': 1.0}",0.93,"{'visual': 0.1, 'None': 0.9}",2415169.jpg,person,"[4, 0, 335, 256]","[{29: ['child', 'kid', 'boy', 'baby']}, {2: ['knife']}, {2: ['shirt']}]",child,"{'child': 11, 'boy': 8, 'kid': 5, 'baby': 5}","{'shirt': 2, 'knife': 2}","{'coke': 1, 'toddler': 1, 'vest': 1}","{'shirt': 0.29, 'knife': 0.21, 'child': 1.0, 'boy': 0.93, 'kid': 1.0, 'baby': 0.93}","{'shirt': {'bounding box': 1.0}, 'knife': {'bounding box': 1.0}, 'child': {'None': 1.0}, 'boy': {'None': 0.9, 'visual': 0.1}, 'kid': {'None': 1.0}, 'baby': {'None': 0.9, 'visual': 0.1}}",29,0.3793103448275862,1.9175317277522648,4,people,val,"{'shirt': {'shirt': 1.0, 'knife': 0.0, 'child': 0.0, 'boy': 0.0, 'kid': 0.0, 'baby': 0.0}, 'knife': {'shirt': 0.0, 'knife': 1.0, 'child': 0.0, 'boy': 0.0, 'kid': 0.0, 'baby': 0.0}, 'child': {'shirt': 0.0, 'knife': 0.0, 'child': 1.0, 'boy': 1.0, 'kid': 1.0, 'baby': 1.0}, 'boy': {'shirt': 0.0, 'knife': 0.0, 'child': 1.0, 'boy': 1.0, 'kid': 1.0, 'baby': 1.0}, 'kid': {'shirt': 0.0, 'knife': 0.0, 'child': 1.0, 'boy': 1.0, 'kid': 1.0, 'baby': 1.0}, 'baby': {'shirt': 0.0, 'knife': 0.0, 'child': 1.0, 'boy': 1.0, 'kid': 1.0, 'baby': 1.0}}",29,4,"['child', 'boy', 'kid', 'baby']"
282,119,652,1064713,http://object-naming-amore.upf.edu//652_1064713_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/652.jpg,man,people,man.n.01,{'person': 1.0},0.83,"{'bounding box': 0.3, 'None': 0.7}",652.jpg,person,"[71, 114, 314, 433]","[{29: ['person', 'man']}]",man,"{'man': 23, 'person': 6, 'human': 1}",{},"{'people': 1, 'dude': 1, 'hiker': 1, 'cap': 1, 't-shirt': 1}","{'man': 0.83, 'person': 0.83, 'human': 'NA'}","{'man': {'None': 0.7, 'bounding box': 0.3}, 'person': {'None': 0.7, 'bounding box': 0.3}, 'human': 'NA'}",30,0.7666666666666667,0.9218339291539108,3,people,train,"{'man': {'man': 1.0, 'person': 1.0, 'human': 'NA'}, 'person': {'man': 1.0, 'person': 1.0, 'human': 'NA'}, 'human': {'man': 'NA', 'person': 'NA', 'human': 'NA'}}",30,0,"['man', 'person']"
283,1797,2318208,1013227,http://object-naming-amore.upf.edu//2318208_1013227_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2318208.jpg,woman,people,woman.n.01,"{'person': 1.0, 'remote': 0.33, 'lady': 1.0}",1.0,{'None': 1.0},2318208.jpg,person,"[134, 47, 167, 279]","[{28: ['person', 'woman', 'lady']}, {4: ['remote']}]",woman,"{'woman': 24, 'person': 2, 'lady': 2}",{'remote': 4},"{'human': 1, 'tinamou': 1, 'television': 1, 'girl': 1}","{'remote': 0.33, 'woman': 1.0, 'person': 1.0, 'lady': 1.0}","{'remote': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'person': {'None': 1.0}, 'lady': {'None': 1.0}}",28,0.8571428571428571,0.7345299214394703,3,people,train,"{'remote': {'remote': 1.0, 'woman': 0.33, 'person': 0.33, 'lady': 0.33}, 'woman': {'remote': 0.33, 'woman': 1.0, 'person': 1.0, 'lady': 1.0}, 'person': {'remote': 0.33, 'woman': 1.0, 'person': 1.0, 'lady': 1.0}, 'lady': {'remote': 0.33, 'woman': 1.0, 'person': 1.0, 'lady': 1.0}}",28,4,"['woman', 'person', 'lady']"
284,7655,2347658,888783,http://object-naming-amore.upf.edu//2347658_888783_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2347658.jpg,boy,people,male_child.n.01,"{'kid': 1.0, 'child': 1.0}",1.0,{'None': 1.0},2347658.jpg,person,"[69, 88, 186, 411]","[{30: ['child', 'kid', 'boy']}, {4: ['t-shirt']}]",boy,"{'boy': 19, 'child': 8, 'kid': 3}",{'t-shirt': 4},"{'person': 1, 'ball': 1}","{'t-shirt': 0.33, 'boy': 1.0, 'child': 1.0, 'kid': 1.0}","{'t-shirt': {'bounding box': 1.0}, 'boy': {'None': 1.0}, 'child': {'None': 1.0}, 'kid': {'None': 1.0}}",30,0.6333333333333333,1.258040253688799,3,people,train,"{'t-shirt': {'t-shirt': 1.0, 'boy': 0.0, 'child': 0.0, 'kid': 0.0}, 'boy': {'t-shirt': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0}, 'child': {'t-shirt': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0}, 'kid': {'t-shirt': 0.0, 'boy': 1.0, 'child': 1.0, 'kid': 1.0}}",30,4,"['boy', 'child', 'kid']"
285,2075,2319330,3945768,http://object-naming-amore.upf.edu//2319330_3945768_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2319330.jpg,girl,people,woman.n.01,"{'kid': 1.0, 'child': 1.0}",1.0,{'None': 1.0},2319330.jpg,person,"[0, 85, 309, 415]","[{32: ['girl', 'kid', 'child']}]",girl,"{'girl': 23, 'child': 6, 'kid': 3}",{},"{'dress': 1, 'mobile phone': 1, 'little girl': 1, 'gamer': 1}","{'girl': 1.0, 'child': 1.0, 'kid': 1.0}","{'girl': {'None': 1.0}, 'child': {'None': 1.0}, 'kid': {'None': 1.0}}",32,0.71875,1.1154191407561969,3,people,train,"{'girl': {'girl': 1.0, 'child': 1.0, 'kid': 1.0}, 'child': {'girl': 1.0, 'child': 1.0, 'kid': 1.0}, 'kid': {'girl': 1.0, 'child': 1.0, 'kid': 1.0}}",32,0,"['girl', 'child', 'kid']"
286,17532,2384793,1304811,http://object-naming-amore.upf.edu//2384793_1304811_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2384793.jpg,child,people,child.n.01,"{'boy': 1.0, 'person': 0.67, 'man': 0.67, 'head': 0.33}",1.0,{'None': 1.0},2384793.jpg,person,"[0, 0, 215, 317]","[{17: ['child', 'boy', 'man', 'person']}, {10: ['head']}, {5: ['book']}]",person,"{'child': 5, 'boy': 5, 'person': 5, 'man': 2}","{'head': 10, 'book': 5}","{'human': 1, 'kid': 1, 'table': 1}","{'book': 0.17, 'man': 0.33, 'head': 1.0, 'person': 1.0, 'child': 1.0, 'boy': 1.0}","{'book': {'bounding box': 1.0}, 'man': {'other': 0.3, 'None': 0.3, 'visual': 0.3}, 'head': {'None': 1.0}, 'person': {'None': 1.0}, 'child': {'None': 1.0}, 'boy': {'None': 1.0}}",17,0.2941176470588235,1.9210556987026668,4,people,train,"{'book': {'book': 1.0, 'man': 0.0, 'head': 0.0, 'person': 0.0, 'child': 0.0, 'boy': 0.0}, 'man': {'book': 0.0, 'man': 1.0, 'head': 0.33, 'person': 0.67, 'child': 0.67, 'boy': 0.67}, 'head': {'book': 0.0, 'man': 0.33, 'head': 1.0, 'person': 0.33, 'child': 0.33, 'boy': 0.33}, 'person': {'book': 0.0, 'man': 0.67, 'head': 0.33, 'person': 1.0, 'child': 0.67, 'boy': 0.67}, 'child': {'book': 0.0, 'man': 0.67, 'head': 0.33, 'person': 0.67, 'child': 1.0, 'boy': 1.0}, 'boy': {'book': 0.0, 'man': 0.67, 'head': 0.33, 'person': 0.67, 'child': 1.0, 'boy': 1.0}}",17,15,"['child', 'boy', 'person', 'man']"
287,19626,2394449,1211896,http://object-naming-amore.upf.edu//2394449_1211896_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2394449.jpg,man,people,man.n.01,{'person': 1.0},1.0,{'None': 1.0},2394449.jpg,person,"[336, 0, 163, 333]","[{25: ['man', 'person']}, {2: ['pant']}, {3: ['shirt']}, {2: ['dog']}]",man,"{'man': 15, 'person': 10, 'human': 1}","{'shirt': 3, 'pant': 2, 'dog': 2}","{'dress': 1, 't-shirt': 1, 'boy': 1}","{'pant': 0.33, 'dog': 0.17, 'shirt': 0.33, 'man': 1.0, 'person': 1.0, 'human': 'NA'}","{'pant': {'bounding box': 1.0}, 'dog': {'bounding box': 1.0}, 'shirt': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}, 'human': 'NA'}",26,0.5769230769230769,1.168799722641038,3,people,train,"{'pant': {'pant': 1.0, 'dog': 0.0, 'shirt': 0.0, 'man': 0.0, 'person': 0.0, 'human': 'NA'}, 'dog': {'pant': 0.0, 'dog': 1.0, 'shirt': 0.0, 'man': 0.0, 'person': 0.0, 'human': 'NA'}, 'shirt': {'pant': 0.0, 'dog': 0.0, 'shirt': 1.0, 'man': 0.0, 'person': 0.0, 'human': 'NA'}, 'man': {'pant': 0.0, 'dog': 0.0, 'shirt': 0.0, 'man': 1.0, 'person': 1.0, 'human': 'NA'}, 'person': {'pant': 0.0, 'dog': 0.0, 'shirt': 0.0, 'man': 1.0, 'person': 1.0, 'human': 'NA'}, 'human': {'pant': 'NA', 'dog': 'NA', 'shirt': 'NA', 'man': 'NA', 'person': 'NA', 'human': 'NA'}}",26,7,"['man', 'person']"
288,10429,2358312,1858734,http://object-naming-amore.upf.edu//2358312_1858734_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2358312.jpg,boy,people,male_child.n.01,"{'person': 1.0, 'player': 1.0, 'man': 1.0}",1.0,{'None': 1.0},2358312.jpg,person,"[60, 44, 264, 456]","[{32: ['man', 'person', 'player', 'boy']}]",man,"{'man': 19, 'player': 7, 'person': 3, 'boy': 3, 'male': 1}",{},"{'hurler': 1, 'guy': 1, 'cricket player': 1}","{'man': 1.0, 'player': 1.0, 'person': 1.0, 'boy': 1.0, 'male': 'NA'}","{'man': {'None': 1.0}, 'player': {'None': 1.0}, 'person': {'None': 1.0}, 'boy': {'None': 1.0}, 'male': 'NA'}",33,0.5757575757575758,1.7149431431718387,5,people,train,"{'man': {'man': 1.0, 'player': 1.0, 'person': 1.0, 'boy': 1.0, 'male': 'NA'}, 'player': {'man': 1.0, 'player': 1.0, 'person': 1.0, 'boy': 1.0, 'male': 'NA'}, 'person': {'man': 1.0, 'player': 1.0, 'person': 1.0, 'boy': 1.0, 'male': 'NA'}, 'boy': {'man': 1.0, 'player': 1.0, 'person': 1.0, 'boy': 1.0, 'male': 'NA'}, 'male': {'man': 'NA', 'player': 'NA', 'person': 'NA', 'boy': 'NA', 'male': 'NA'}}",33,0,"['man', 'player', 'person', 'male']"
289,6522,2343199,926358,http://object-naming-amore.upf.edu//2343199_926358_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2343199.jpg,man,people,man.n.01,{'person': 1.0},1.0,{'None': 1.0},2343199.jpg,person,"[184, 64, 177, 269]","[{24: ['man', 'person']}, {6: ['helmet', 'cap']}, {2: ['shirt']}]",man,"{'man': 20, 'person': 4}","{'cap': 3, 'helmet': 3, 'shirt': 2}","{'shirt and helmet': 1, 'giraffe': 1, 'biker': 1}","{'shirt': 0.33, 'helmet': 0.33, 'cap': 0.33, 'man': 1.0, 'person': 1.0}","{'shirt': {'bounding box': 1.0}, 'helmet': {'bounding box': 1.0}, 'cap': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}}",24,0.8333333333333334,0.6500224216483541,2,people,train,"{'shirt': {'shirt': 1.0, 'helmet': 0.0, 'cap': 0.0, 'man': 0.0, 'person': 0.0}, 'helmet': {'shirt': 0.0, 'helmet': 1.0, 'cap': 1.0, 'man': 0.0, 'person': 0.0}, 'cap': {'shirt': 0.0, 'helmet': 1.0, 'cap': 1.0, 'man': 0.0, 'person': 0.0}, 'man': {'shirt': 0.0, 'helmet': 0.0, 'cap': 0.0, 'man': 1.0, 'person': 1.0}, 'person': {'shirt': 0.0, 'helmet': 0.0, 'cap': 0.0, 'man': 1.0, 'person': 1.0}}",24,8,"['man', 'person']"
